ID,Job_Title,Salary_Estimate,FIELD4,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_SalaryK,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
78,"Analytics Consultant","$52K-$81K (Glassdoor est.)",NULL,4.4,"SpringML
4.4","Indianapolis, IN","Pleasanton, CA",Jan-50,2015,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",-1,0,0,52,81,66.5,SpringML,IN,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"data analitics",na,na
79,"Director, Data Science","$139K-$220K (Glassdoor est.)",NULL,3.6,"Grainger
3.6","Lake Forest, IL","Lake Forest, IL",10000+,1927,"Company - Public",Wholesale,"Business Services","$10+ billion (USD)",-1,0,0,139,220,179.5,Grainger,IL,94,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",na,M
80,Scientist,"$50K-$102K (Glassdoor est.)",NULL,2.7,"EAG Laboratories
2.7","Maryland Heights, MO","San Diego, CA","501 - 1000",1978,"Subsidiary or Business Segment","Research & Development","Business Services","$50 to $100 million (USD)",-1,0,0,50,102,76.0,"EAG Laboratories",MO,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,P
81,"Data Scientist SR","$85K-$139K (Glassdoor est.)",NULL,3.9,"The Buffalo Group
3.9","Charlottesville, VA","Reston, VA","501 - 1000",2010,"Company - Private","IT Services","Information Technology","$100 to $500 million (USD)","ManTech, Booz Allen Hamilton, Leidos",0,0,85,139,112.0,"The Buffalo Group",VA,11,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"data scientist",sr,M
82,"Data Scientist","$74K-$122K (Glassdoor est.)",NULL,3.1,"Carmeuse
3.1","Pittsburgh, PA","Louvain-la-Neuve, Belgium","1001 - 5000",1860,"Company - Private",Mining,"Mining & Metals","$1 to $2 billion (USD)","Lhoist, Graymont, Sibelco Group",0,0,74,122,98.0,Carmeuse,PA,161,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"data scientist",na,M
83,"R&D Sr Data Scientist","$99K-$157K (Glassdoor est.)",NULL,4.0,"HP Inc.
4.0","Vancouver, WA","Palo Alto, CA",10000+,1939,"Company - Public","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",-1,0,0,99,157,128.0,"HP Inc.",WA,82,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,"data scientist",sr,M
84,"Customer Data Scientist/Sales Engineer (Bay","$79K-$222K (Glassdoor est.)",NULL,4.3,"h2o.ai
4.3","Mountain View, CA","Mountain View, CA","201 - 500",2011,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",-1,0,0,79,222,150.5,h2o.ai,CA,10,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,"data scientist",na,P
85,"Research Scientist","$57K-$118K (Glassdoor est.)",NULL,1.9,"GNS Healthcare
1.9","Cambridge, MA","Cambridge, MA","51 - 200",2000,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10 to $25 million (USD)",-1,0,0,57,118,87.5,"GNS Healthcare",MA,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,M
86,"Data Scientist","$83K-$137K (Glassdoor est.)",NULL,3.3,"Peraton
3.3","Chantilly, VA","Herndon, VA","1001 - 5000",2017,"Company - Private","Aerospace & Defense","Aerospace & Defense","$1 to $2 billion (USD)",-1,0,0,83,137,110.0,Peraton,VA,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"data scientist",na,na
87,"Data Scientist","$86K-$141K (Glassdoor est.)",NULL,4.4,"Pactera
4.4","San Jose, CA","Beijing, China",10000+,1995,"Company - Private","IT Services","Information Technology","$500 million to $1 billion (USD)","Infosys, EPAM, Accenture",0,0,86,141,113.5,Pactera,CA,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
88,"Data Scientist","$94K-$154K (Glassdoor est.)",NULL,3.9,"Nurx
3.9","San Francisco, CA","San Francisco, CA","51 - 200",2016,"Company - Private","Health Care Services & Hospitals","Health Care","$1 to $5 million (USD)",-1,0,0,94,154,124.0,Nurx,CA,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
89,"Jr. Business Data Analyst","$37K-$76K (Glassdoor est.)",NULL,4.7,"webfx.com
4.7","Harrisburg, PA","Harrisburg, PA","201 - 500",1997,"Company - Private","Advertising & Marketing","Business Services","$25 to $50 million (USD)",-1,0,0,37,76,56.5,webfx.com,PA,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,analyst,jr,na
90,"Data Scientist","$100K-$160K (Glassdoor est.)",NULL,4.5,"Johns Hopkins University Applied Physics Laboratory
4.5","Laurel, MD","Laurel, MD","5001 - 10000",1942,"Nonprofit Organization","Aerospace & Defense","Aerospace & Defense","$1 to $2 billion (USD)","MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman",0,0,100,160,130.0,"Johns Hopkins University Applied Physics Laboratory",MD,79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
91,"Data Analyst","$55K-$100K (Glassdoor est.)",NULL,4.3,"Productive Edge
4.3","Chicago, IL","Chicago, IL","51 - 200",2008,"Company - Private","Computer Hardware & Software","Information Technology","$10 to $25 million (USD)","Numerator, Rise Interactive, Salom",0,0,55,100,77.5,"Productive Edge",IL,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
92,"Data Engineer","$60K-$114K (Glassdoor est.)",NULL,4.0,"Excella Consulting
4.0","Arlington, VA","Arlington, VA","201 - 500",2002,"Company - Private",Consulting,"Business Services","$50 to $100 million (USD)",-1,0,0,60,114,87.0,"Excella Consulting",VA,19,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"data engineer",na,na
93,"Data Analyst","$39K-$68K (Glassdoor est.)",NULL,4.4,"Gensco
4.4","Tacoma, WA","Tacoma, WA","501 - 1000",1948,"Company - Private",Wholesale,"Business Services","$100 to $500 million (USD)",-1,0,0,39,68,53.5,Gensco,WA,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
94,"Staff Data Scientist - Technology","$106K-$172K (Glassdoor est.)",NULL,3.2,"Walmart
3.2","Plano, TX","Bentonville, AR",10000+,1962,"Company - Public","Department, Clothing, & Shoe Stores",Retail,"$10+ billion (USD)","Target, Costco Wholesale, Amazon",0,0,106,172,139.0,Walmart,TX,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"data scientist",na,M
95,"Data Scientist","$86K-$142K (Glassdoor est.)",NULL,3.8,"Logic20/20
3.8","San Jose, CA","Seattle, WA","201 - 500",2005,"Company - Private",Consulting,"Business Services","$25 to $50 million (USD)",-1,0,0,86,142,114.0,Logic20/20,CA,16,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"data scientist",na,M
96,"Data Scientist","$64K-$107K (Glassdoor est.)",NULL,4.2,"goTRG
4.2","Miami, FL","Miami, FL","501 - 1000",2008,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)",-1,0,0,64,107,85.5,goTRG,FL,13,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"data scientist",na,na
97,"Data Management Specialist","$31K-$65K (Glassdoor est.)",NULL,4.5,"NMR Consulting
4.5","Huntsville, AL","Chantilly, VA","51 - 200",1996,"Company - Private","IT Services","Information Technology","$25 to $50 million (USD)",-1,0,0,31,65,48.0,"NMR Consulting",AL,25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,na
99,"E-Commerce Data Analyst","$34K-$62K (Glassdoor est.)",NULL,3.5,"iSeatz
3.5","New Orleans, LA","New Orleans, LA","51 - 200",1999,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",-1,0,0,34,62,48.0,iSeatz,LA,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
101,"Sr. Scientist II","$117K-$231K (Glassdoor est.)",NULL,3.5,"Nektar Therapeutics
3.5","San Francisco, CA","San Francisco, CA","201 - 500",1990,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)","Bristol-Myers Squibb, Merck, GlaxoSmithKline",0,0,117,231,174.0,"Nektar Therapeutics",CA,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",sr,M
102,"Insurance Data Scientist","$64K-$106K (Glassdoor est.)",NULL,3.9,"TransUnion
3.9","Atlanta, GA","Chicago, IL","5001 - 10000",1968,"Company - Public","Financial Analytics & Research",Finance,"$1 to $2 billion (USD)",-1,0,0,64,106,85.0,TransUnion,GA,53,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
104,"Data Modeler","$79K-$134K (Glassdoor est.)",NULL,4.7,"IT Concepts
4.7","Landover, MD","Vienna, VA","51 - 200",2003,"Company - Private","IT Services","Information Technology","$10 to $25 million (USD)",-1,0,0,79,134,106.5,"IT Concepts",MD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data modeler",na,na
105,"Data Analyst / Scientist","$52K-$93K (Glassdoor est.)",NULL,4.2,"Scientific Research Corporation
4.2","Patuxent River, MD","Atlanta, GA","1001 - 5000",1988,"Company - Private","IT Services","Information Technology","$100 to $500 million (USD)",-1,0,0,52,93,72.5,"Scientific Research Corporation",MD,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
106,Scientist,"$55K-$116K (Glassdoor est.)",NULL,3.4,"General Dynamics Information Technology
3.4","Suitland, MD","Fairfax, VA",10000+,1996,"Subsidiary or Business Segment","IT Services","Information Technology","$10+ billion (USD)","SAIC, Leidos, Northrop Grumman",0,0,55,116,85.5,"General Dynamics Information Technology",MD,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,M
107,"Data Scientist","$72K-$123K (Glassdoor est.)",NULL,3.2,"MITRE
3.2","McLean, VA","Bedford, MA","5001 - 10000",1958,"Nonprofit Organization","Federal Agencies",Government,"$1 to $2 billion (USD)","Battelle, General Atomics, SAIC",0,0,72,123,97.5,MITRE,VA,63,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,"data scientist",na,na
108,"Data Scientist","$74K-$124K (Glassdoor est.)",NULL,3.9,"The Buffalo Group
3.9","Fort Belvoir, VA","Reston, VA","501 - 1000",2010,"Company - Private","IT Services","Information Technology","$100 to $500 million (USD)","ManTech, Booz Allen Hamilton, Leidos",0,0,74,124,99.0,"The Buffalo Group",VA,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"data scientist",na,na
109,"Data Analyst","$40K-$73K (Glassdoor est.)",NULL,3.1,"DentaQuest
3.1","Milwaukee, WI","Boston, MA","1001 - 5000",2001,"Company - Private","Insurance Carriers",Insurance,"$2 to $5 billion (USD)","MCNA Dental Plans, United Concordia, Delta Dental Plans Association",0,0,40,73,56.5,DentaQuest,WI,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
110,"Lead Data Scientist","$102K-$164K (Glassdoor est.)",NULL,4.1,"Redjack
4.1","Silver Spring, MD","Silver Spring, MD",Jan-50,2007,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",-1,0,0,102,164,133.0,Redjack,MD,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",sr,na
112,"Data Scientist","$89K-$153K (Glassdoor est.)",NULL,3.8,"7Park Data
3.8","New York, NY","New York, NY","51 - 200",2012,"Company - Private","Research & Development","Business Services","Unknown / Non-Applicable",-1,0,0,89,153,121.0,"7Park Data",NY,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"data scientist",na,na
113,"Data Scientist","$61K-$110K (Glassdoor est.)",NULL,4.7,"Rapid Response Monitoring
4.7","Syracuse, NY","Syracuse, NY","501 - 1000",1992,"Company - Private","Security Services","Business Services","Unknown / Non-Applicable","COPS Monitoring, National Monitoring Center, Affiliated Monitoring",0,0,61,110,85.5,"Rapid Response Monitoring",NY,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,M
116,"Data Scientist, Rice University","$65K-$110K (Glassdoor est.)",NULL,4.3,"Trilogy Ed
4.3","Houston, TX","New York, NY","1001 - 5000",2015,"Subsidiary or Business Segment","Education Training Services",Education,"Unknown / Non-Applicable","General Assembly, Kaplan University, Ironhack",0,0,65,110,87.5,"Trilogy Ed",TX,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"data scientist",na,na
117,"Senior Data Scientist","$200K-$275K(Employer est.)",NULL,4.2,"Gallup
4.2","Washington, DC","Washington, DC","1001 - 5000",1935,"Company - Private",Consulting,"Business Services","Unknown / Non-Applicable","Advisory Board, Booz Allen Hamilton, McKinsey & Company",0,0,200,275,237.5,Gallup,DC,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",sr,M
118,"Data Engineer","$68K-$123K (Glassdoor est.)",NULL,3.9,"CapTech
3.9","Charlotte, NC","Richmond, VA","1001 - 5000",1997,"Company - Private","IT Services","Information Technology","$100 to $500 million (USD)","Accenture, North Highland, Deloitte",0,0,68,123,95.5,CapTech,NC,24,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"data engineer",na,M
119,"Senior Data Scientist","$80K-$129K (Glassdoor est.)",NULL,3.3,"American Axle & Manufacturing
3.3","Southfield, MI","Detroit, MI",10000+,1994,"Company - Public","Transportation Equipment Manufacturing",Manufacturing,"$5 to $10 billion (USD)",-1,0,0,80,129,104.5,"American Axle & Manufacturing",MI,27,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"data scientist",sr,M
120,"Financial Data Analyst","$41K-$72K (Glassdoor est.)",NULL,4.7,"CentralReach
4.7","Matawan, NJ","Pompano Beach, FL","201 - 500",2012,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable","DataFinch Technologies, Accupoint Software Solution, CodeMetro",0,0,41,72,56.5,CentralReach,NJ,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
122,"Senior Data Analyst","$39K-$71K (Glassdoor est.)",NULL,4.3,"Integrate
4.3","Phoenix, AZ","Phoenix, AZ","201 - 500",2010,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$25 to $50 million (USD)",-1,0,0,39,71,55.0,Integrate,AZ,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,analyst,sr,na
123,"Research Scientist","$38K-$85K (Glassdoor est.)",NULL,2.9,"Boys Town Hospital
2.9","Omaha, NE","Omaha, NE","1001 - 5000",1977,Hospital,"Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable","Nebraska Medicine, Children's Hospital & Medical Center, Methodist Health System - NE and IA",0,0,38,85,61.5,"Boys Town Hospital",NE,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,P
124,"Data Scientist","$121K-$193K (Glassdoor est.)",NULL,4.5,"Demandbase
4.5","San Francisco, CA","San Francisco, CA","201 - 500",2006,"Company - Private","Computer Hardware & Software","Information Technology","$100 to $500 million (USD)","Engagio, Bombora, Terminus",0,0,121,193,157.0,Demandbase,CA,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
125,"Data Engineer","$54K-$102K (Glassdoor est.)",NULL,3.4,"Sapphire Digital
3.4","Lyndhurst, NJ","Lyndhurst, NJ","201 - 500",2019,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable","Zocdoc, Healthgrades",0,0,54,102,78.0,"Sapphire Digital",NJ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"data engineer",na,na
126,"Data Scientist","$83K-$144K (Glassdoor est.)",NULL,3.7,"Takeda Pharmaceuticals
3.7","Cambridge, MA","OSAKA, Japan",10000+,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)","Novartis, Baxter, Pfizer",0,0,83,144,113.5,"Takeda Pharmaceuticals",MA,240,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"data scientist",na,M
127,"Data Scientist","$120K-$160K (Glassdoor est.)",NULL,4.6,"<intent>
4.6","New York, NY","New York, NY","51 - 200",2009,"Company - Private",Internet,"Information Technology","$100 to $500 million (USD)","Clicktripz, SmarterTravel",0,0,120,160,140.0,<intent>,NY,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
128,"Data Scientist","$102K-$163K (Glassdoor est.)",NULL,3.2,"Formation
3.2","San Francisco, CA","San Francisco, CA","51 - 200",2015,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",-1,0,0,102,163,132.5,Formation,CA,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"data scientist",na,M
129,"Data Engineer","$76K-$140K (Glassdoor est.)",NULL,4.0,"Autodesk
4.0","San Francisco, CA","San Rafael, CA","5001 - 10000",1982,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",-1,0,0,76,140,108.0,Autodesk,CA,39,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"data engineer",na,M
130,"Ag Data Scientist","$60K-$101K (Glassdoor est.)",NULL,4.6,"Beck's Hybrids
4.6","Atlanta, IN","Atlanta, IN","501 - 1000",1937,"Company - Private","Farm Support Services","Agriculture & Forestry","$50 to $100 million (USD)",-1,0,0,60,101,80.5,"Beck's Hybrids",IN,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
131,"Data Scientist","$82K-$133K (Glassdoor est.)",NULL,2.8,"DrFirst
2.8","Rockville, MD","Rockville, MD","201 - 500",2000,"Company - Private","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",-1,0,0,82,133,107.5,DrFirst,MD,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,M
132,"Data Engineer","$65K-$125K (Glassdoor est.)",NULL,4.7,"Object Partners
4.7","Minneapolis, MN","Minneapolis, MN","51 - 200",1996,"Company - Private",Consulting,"Business Services","$25 to $50 million (USD)","Solution Design Group, Intertech (Minnesota)",0,0,65,125,95.0,"Object Partners",MN,25,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"data engineer",na,na
136,"Data Scientist II","$91K-$148K (Glassdoor est.)",NULL,3.0,"L.A. Care Health Plan
3.0","Los Angeles, CA","Los Angeles, CA","1001 - 5000",1997,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable","Health Net, Kaiser Permanente, Molina Healthcare",0,0,91,148,119.5,"L.A. Care Health Plan",CA,24,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"data scientist",na,M
137,"Senior Data Engineer","$95K-$173K (Glassdoor est.)",NULL,3.2,"Red Ventures
3.2","Charlotte, NC","Fort Mill, SC","1001 - 5000",2000,"Company - Private","Advertising & Marketing","Business Services","$1 to $2 billion (USD)","Clearlink, Credit Karma, LendingTree",0,0,95,173,134.0,"Red Ventures",NC,21,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"data engineer",sr,na
138,"Data Scientist","$77K-$124K (Glassdoor est.)",NULL,4.4,"Quick Base
4.4","Cambridge, MA","Cambridge, MA","201 - 500",1999,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",-1,0,0,77,124,100.5,"Quick Base",MA,22,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,"data scientist",na,na
139,"Data Scientist","$80K-$135K (Glassdoor est.)",NULL,3.5,"The E.W. Scripps Company
3.5","Cincinnati, OH","Cincinnati, OH","1001 - 5000",1878,"Company - Public","TV Broadcast & Cable Networks",Media,"$500 million to $1 billion (USD)",-1,0,0,80,135,107.5,"The E.W. Scripps Company",OH,143,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"data scientist",na,M
140,"Data Engineer","$85K-$159K (Glassdoor est.)",NULL,4.0,"Upside Business Travel
4.0","Washington, DC","Washington, DC","51 - 200",2015,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable",-1,0,0,85,159,122.0,"Upside Business Travel",DC,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"data engineer",na,na
141,"Data Engineer","$80K-$105K(Employer est.)",NULL,4.3,"Equity Residential
4.3","Chicago, IL","Chicago, IL","1001 - 5000",1993,"Company - Public","Real Estate","Real Estate","$2 to $5 billion (USD)","UDR, AvalonBay Communities, Essex Property Trust",0,0,80,105,92.5,"Equity Residential",IL,28,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,"data engineer",na,na
142,"Data Analyst","$43K-$81K (Glassdoor est.)",NULL,2.3,"Synagro
2.3","Baltimore, MD","Baltimore, MD","501 - 1000",1986,"Company - Private","Research & Development","Business Services","$100 to $500 million (USD)",-1,0,0,43,81,62.0,Synagro,MD,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
143,"Project Scientist","$29K-$50K (Glassdoor est.)",NULL,4.0,"Alliance Source Testing
4.0","Alabaster, AL","Decatur, AL","51 - 200",2000,"Other Organization","Architectural & Engineering Services","Business Services","$25 to $50 million (USD)",-1,0,0,29,50,39.5,"Alliance Source Testing",AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,na
145,"Data Scientist","$82K-$133K (Glassdoor est.)",NULL,3.6,"Accuride International
3.6","Santa Fe Springs, Los Angeles, CA","Santa Fe Springs, CA","1001 - 5000",1966,"Company - Private","Industrial Manufacturing",Manufacturing,"$100 to $500 million (USD)",-1,0,0,82,133,107.5,"Accuride International",CA,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"data scientist",na,M
146,"Data Analytics Manager","$26K-$55K (Glassdoor est.)",NULL,3.8,"Full Potential Solutions
3.8","Kansas City, MO","Kansas City, MO","501 - 1000",2017,"Company - Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable",-1,0,0,26,55,40.5,"Full Potential Solutions",MO,4,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"Data scientist project manager",na,na
147,"Senior Machine Learning (ML) Engineer / Data Scientist - Cyber Security Analytics","$61K-$118K (Glassdoor est.)",NULL,3.7,"Visa Inc.
3.7","Ashburn, VA","Foster City, CA",10000+,1958,"Company - Public","IT Services","Information Technology","$10+ billion (USD)","American Express, Mastercard, Discover",0,0,61,118,89.5,"Visa Inc.",VA,63,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,"data scientist",sr,M
148,"Data Scientist","$60K-$102K (Glassdoor est.)",NULL,4.4,"Maven Wave Partners
4.4","Chicago, IL","Chicago, IL","201 - 500",2008,"Company - Private",Consulting,"Business Services","$50 to $100 million (USD)",-1,0,0,60,102,81.0,"Maven Wave Partners",IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,"data scientist",na,na
150,"Senior Data Scientist","$112K-$182K (Glassdoor est.)",NULL,4.0,"Novetta
4.0","Herndon, VA","Mc Lean, VA","501 - 1000",2012,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)","Leidos, CACI International, Booz Allen Hamilton",0,0,112,182,147.0,Novetta,VA,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"data scientist",sr,na
152,"Data Scientist","$64K-$106K (Glassdoor est.)",NULL,3.2,"First Command Financial Services, Inc.
3.2","Fort Worth, TX","Fort Worth, TX","1001 - 5000",1958,"Company - Private","Brokerage Services",Finance,"$100 to $500 million (USD)","USAA, Navy Federal Credit Union, Raymond James Financial",0,0,64,106,85.0,"First Command Financial Services, Inc.",TX,63,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,"data scientist",na,na
153,"Associate Scientist","$51K-$112K (Glassdoor est.)",NULL,2.9,"Pharmavite
2.9","Valencia, CA","West Hills, CA","1001 - 5000",1971,"Company - Private","Consumer Products Manufacturing",Manufacturing,"$1 to $2 billion (USD)","The Nature's Bounty Co., Schiff Nutrition International",0,0,51,112,81.5,Pharmavite,CA,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,M
